date,store,units_sold,revenue,category,is_end_of_month
2025-06-13,Syracuse,53.0,4757.28,electronics,False
2025-06-28,Utica,45.0,1578.6,home goods,True
2025-08-20,Albany,35.0,2940.0,electronics,False
2025-03-06,Utica,51.0,1268.88,clothing,False
2025-11-28,Syracuse,94.0,572.46,groceries,True
2025-04-05,Rome,104.0,2606.24,clothing,False
2025-07-26,Albany,59.0,1400.66,clothing,False
2025-11-17,Rome,18.0,284.94,toys,False
2025-07-18,Syracuse,20.0,297.4,toys,False
2025-02-26,Utica,32.0,472.0,toys,True
2025-01-12,Rome,40.0,1353.6,home goods,False
2025-10-28,Utica,75.0,1711.5,clothing,False
2025-01-31,Rome,46.0,4055.82,electronics,True
2025-11-16,Albany,88.0,2007.28,clothing,False
2025-01-28,Syracuse,60.0,1290.0,clothing,False
2025-03-30,Albany,43.0,1397.07,home goods,True
2025-11-20,Syracuse,127.0,839.47,groceries,False
2025-03-13,Albany,19.0,291.84,toys,False
2025-02-23,Utica,98.0,2352.0,clothing,False
2025-05-26,Rome,107.0,695.5,groceries,False
2025-04-17,Albany,131.0,774.21,groceries,False
2025-06-14,Utica,41.0,1310.36,home goods,False
2025-06-19,Rome,25.0,808.5,home goods,False
2025-06-28,Syracuse,128.0,858.88,groceries,True
2025-06-17,Rome,28.0,836.64,home goods,False
2025-05-01,Albany,43.0,1405.67,home goods,False
2025-02-07,Rome,34.0,3048.78,electronics,False
2025-03-02,Syracuse,39.0,1180.92,home goods,False
2025-01-28,Albany,163.0,1039.94,groceries,False
2025-03-25,Albany,71.0,1582.59,clothing,False
2025-01-03,Rome,38.0,1230.44,home goods,False
2025-09-03,Utica,76.0,1922.8,clothing,False
2025-08-29,Utica,23.0,338.33,toys,True
2025-03-07,Albany,19.0,287.28,toys,False
2025-04-27,Albany,27.0,422.28,toys,False
2025-03-02,Albany,58.0,1983.02,home goods,False
2025-05-31,Syracuse,40.0,560.0,toys,True
2025-04-17,Syracuse,111.0,734.82,groceries,False
2025-12-02,Syracuse,20.0,310.0,toys,False
2025-12-22,Syracuse,17.0,275.91,toys,False
2025-01-27,Syracuse,37.0,1141.08,home goods,False
2025-12-30,Utica,35.0,1176.35,home goods,True
2025-01-13,Utica,45.0,3881.7,electronics,False
2025-08-23,Albany,155.0,998.2,groceries,False
2025-07-22,Syracuse,150.0,894.0,groceries,False
2025-09-07,Rome,59.0,1387.09,clothing,False
2025-08-28,Utica,25.0,332.5,toys,False
2025-03-04,Utica,47.0,1473.92,home goods,False
2025-03-03,Syracuse,83.0,2174.6,clothing,False
2025-03-15,Syracuse,50.0,1429.0,home goods,False
2025-01-21,Utica,122.0,793.0,groceries,False
2025-01-15,Albany,20.0,639.4,home goods,False
2025-11-18,Albany,38.0,1282.5,home goods,False
2025-06-29,Rome,178.0,1124.96,groceries,True
2025-09-10,Albany,97.0,668.33,groceries,False
2025-06-30,Syracuse,34.0,2757.4,electronics,True
2025-02-13,Albany,51.0,1569.78,home goods,False
2025-04-25,Albany,83.0,565.23,groceries,False
2025-05-25,Utica,44.0,3752.32,electronics,False
2025-09-01,Rome,96.0,593.28,groceries,False
2025-05-31,Albany,55.0,1559.25,home goods,True
2025-10-26,Albany,54.0,4653.18,electronics,False
2025-03-15,Rome,163.0,1008.97,groceries,False
2025-01-24,Rome,132.0,860.64,groceries,False
2025-03-18,Utica,46.0,4311.58,electronics,False
2025-07-11,Utica,21.0,305.97,toys,False
2025-09-29,Rome,33.0,466.95,toys,True
2025-12-06,Albany,25.0,360.0,toys,False
2025-03-29,Utica,40.0,644.0,toys,True
2025-10-06,Rome,27.0,432.54,toys,False
2025-03-29,Rome,36.0,1210.68,home goods,True
2025-06-21,Utica,186.0,1231.32,groceries,False
2025-07-21,Syracuse,175.0,1198.75,groceries,False
2025-01-24,Utica,106.0,728.22,groceries,False
2025-07-18,Rome,52.0,1225.64,clothing,False
2025-12-22,Utica,33.0,1128.13,home goods,False
2025-09-08,Rome,48.0,1146.72,clothing,False
2025-10-18,Syracuse,64.0,2205.44,home goods,False
2025-07-30,Albany,38.0,1209.92,home goods,True
2025-10-04,Syracuse,50.0,1539.0,home goods,False
2025-09-08,Albany,57.0,1443.24,clothing,False
2025-10-03,Utica,111.0,718.17,groceries,False
2025-05-15,Utica,60.0,4952.4,electronics,False
2025-05-01,Utica,80.0,1977.6,clothing,False
2025-12-30,Albany,38.0,1214.86,home goods,True
2025-03-29,Syracuse,75.0,2110.5,clothing,True
2025-11-15,Rome,40.0,651.2,toys,False
2025-05-29,Albany,31.0,931.24,home goods,True
2025-06-01,Syracuse,47.0,3924.97,electronics,False
2025-09-19,Rome,36.0,1118.16,home goods,False
2025-01-12,Rome,84.0,1858.08,clothing,False
2025-05-17,Rome,62.0,1358.42,clothing,False
2025-12-11,Utica,141.0,951.75,groceries,False
2025-12-13,Syracuse,32.0,453.76,toys,False
2025-10-13,Syracuse,28.0,947.8,home goods,False
2025-07-08,Rome,12.0,175.56,toys,False
2025-03-20,Syracuse,29.0,2313.91,electronics,False
2025-12-30,Albany,135.0,922.05,groceries,True
2025-04-03,Rome,57.0,1358.88,clothing,False
2025-03-10,Albany,150.0,997.5,groceries,False
2025-06-30,Utica,44.0,1414.16,home goods,True
2025-04-13,Syracuse,34.0,494.02,toys,False
2025-07-10,Utica,28.0,2418.36,electronics,False
2025-09-30,Albany,31.0,952.94,home goods,True
2025-01-31,Albany,120.0,771.6,groceries,True
2025-05-23,Albany,55.0,1229.8,clothing,False
2025-08-04,Rome,28.0,2160.48,electronics,False
2025-05-21,Rome,66.0,1692.9,clothing,False
2025-12-31,Rome,26.0,382.72,toys,True
2025-02-13,Utica,120.0,748.8,groceries,False
2025-03-23,Rome,41.0,623.61,toys,False
2025-03-20,Utica,28.0,405.44,toys,False
2025-08-18,Albany,69.0,1627.71,clothing,False
2025-04-29,Rome,57.0,1841.1,home goods,True
2025-04-30,Syracuse,36.0,3009.96,electronics,True
2025-03-09,Utica,54.0,4381.56,electronics,False
2025-12-05,Syracuse,33.0,1118.37,home goods,False
2025-07-16,Syracuse,59.0,1335.76,clothing,False
2025-12-06,Albany,50.0,1565.0,home goods,False
2025-09-06,Albany,157.0,1031.49,groceries,False
2025-05-27,Rome,133.0,828.59,groceries,False
2025-11-26,Syracuse,164.0,1034.84,groceries,False
2025-08-09,Syracuse,77.0,1884.96,clothing,False
2025-04-13,Albany,63.0,1838.34,home goods,False
2025-10-22,Utica,30.0,946.2,home goods,False
2025-11-04,Albany,92.0,601.68,groceries,False
2025-01-25,Albany,66.0,5534.1,electronics,False
2025-12-30,Utica,116.0,770.24,groceries,True
2025-02-27,Albany,65.0,1493.05,clothing,True
2025-07-30,Syracuse,47.0,3924.03,electronics,True
2025-10-18,Utica,31.0,453.53,toys,False
2025-03-12,Utica,44.0,677.16,toys,False
2025-10-12,Albany,35.0,509.25,toys,False
2025-07-08,Syracuse,39.0,1314.3,home goods,False
2025-02-20,Rome,29.0,421.66,toys,False
2025-12-06,Utica,141.0,967.26,groceries,False
2025-06-29,Utica,96.0,2313.6,clothing,True
2025-07-07,Syracuse,39.0,1224.21,home goods,False
2025-01-25,Rome,46.0,1054.78,clothing,False
2025-08-30,Utica,53.0,1328.71,clothing,True
2025-07-11,Syracuse,65.0,2123.55,home goods,False
2025-10-18,Albany,29.0,455.01,toys,False
2025-10-21,Rome,64.0,1566.08,clothing,False
2025-06-20,Albany,20.0,322.4,toys,False
2025-09-16,Rome,37.0,3076.55,electronics,False
2025-07-07,Utica,71.0,1739.5,clothing,False
2025-10-21,Utica,55.0,1419.0,clothing,False
2025-12-02,Utica,69.0,1791.93,clothing,False
2025-01-20,Utica,25.0,369.25,toys,False
2025-11-22,Rome,58.0,1788.14,home goods,False
2025-06-22,Albany,172.0,1056.08,groceries,False
2025-05-25,Albany,176.0,1117.6,groceries,False
2025-04-02,Syracuse,151.0,1004.15,groceries,False
2025-11-22,Rome,74.0,1593.22,clothing,False
2025-05-06,Utica,24.0,331.44,toys,False
2025-10-14,Syracuse,39.0,3405.48,electronics,False
2025-07-08,Albany,41.0,1230.82,home goods,False
2025-01-20,Albany,21.0,685.02,home goods,False
2025-01-15,Albany,22.0,328.68,toys,False
2025-12-31,Albany,169.0,1079.91,groceries,True
2025-05-23,Utica,22.0,720.28,home goods,False
2025-08-10,Albany,31.0,478.02,toys,False
2025-04-13,Albany,182.0,1235.78,groceries,False
2025-06-27,Rome,11.0,179.85,toys,False
2025-07-29,Utica,40.0,3495.2,electronics,True
2025-08-09,Utica,28.0,399.56,toys,False
2025-05-28,Utica,32.0,985.28,home goods,False
2025-07-08,Utica,161.0,1093.19,groceries,False
2025-02-24,Utica,32.0,1127.36,home goods,False
2025-06-23,Rome,29.0,439.35,toys,False
2025-05-30,Albany,39.0,1236.69,home goods,True
2025-03-03,Albany,44.0,3722.4,electronics,False
2025-09-25,Utica,21.0,317.94,toys,False
2025-12-24,Albany,46.0,1138.5,clothing,False
2025-05-20,Rome,101.0,574.69,groceries,False
2025-09-21,Albany,89.0,1984.7,clothing,False
2025-04-29,Rome,58.0,1394.32,clothing,True
2025-07-07,Syracuse,74.0,1737.52,clothing,False
2025-11-24,Rome,12.0,176.88,toys,False
2025-05-15,Syracuse,45.0,1081.35,clothing,False
2025-07-26,Albany,52.0,1516.32,home goods,False
2025-09-14,Syracuse,29.0,422.53,toys,False
2025-01-21,Rome,133.0,885.78,groceries,False
2025-01-21,Syracuse,25.0,369.75,toys,False
2025-12-14,Syracuse,61.0,4793.99,electronics,False
2025-10-12,Albany,26.0,847.86,home goods,False
2025-08-17,Syracuse,42.0,3636.78,electronics,False
2025-12-20,Utica,31.0,2595.94,electronics,False
2025-08-05,Rome,28.0,665.0,clothing,False
2025-06-09,Utica,21.0,330.12,toys,False
2025-05-02,Albany,116.0,769.08,groceries,False
2025-07-30,Utica,31.0,2833.71,electronics,True
2025-11-03,Rome,131.0,1128.13,groceries,False
2025-09-28,Syracuse,36.0,541.8,toys,True
2025-05-13,Rome,24.0,696.24,home goods,False
2025-09-24,Utica,71.0,1730.98,clothing,False
2025-09-25,Albany,47.0,1064.55,clothing,False
2025-06-30,Syracuse,106.0,742.0,groceries,True
2025-01-19,Syracuse,51.0,4287.06,electronics,False
2025-04-03,Albany,28.0,933.8,home goods,False
2025-11-29,Rome,87.0,2201.97,clothing,True
2025-05-27,Albany,39.0,3479.58,electronics,False
2025-04-04,Rome,15.0,224.4,toys,False
2025-03-04,Albany,52.0,4425.2,electronics,False
2025-10-12,Rome,62.0,1321.84,clothing,False
2025-10-08,Syracuse,46.0,612.6,home goods,False
2025-10-07,Utica,33.0,520.08,toys,False
2025-04-16,Rome,17.0,236.98,toys,False
2025-05-03,Utica,64.0,1480.32,clothing,False
2025-06-21,Syracuse,46.0,1376.32,home goods,False
2025-12-12,Albany,45.0,4023.0,electronics,False
2025-01-03,Utica,42.0,1032.36,clothing,False
2025-08-17,Albany,55.0,1712.7,home goods,False
2025-09-22,Syracuse,43.0,942.99,clothing,False
2025-07-18,Syracuse,53.0,1128.13,electronics,False
2025-09-07,Utica,66.0,1636.8,clothing,False
2025-12-30,Utica,56.0,1292.48,clothing,True
2025-06-01,Rome,53.0,4134.53,electronics,False
2025-04-16,Rome,33.0,2865.06,electronics,False
2025-08-01,Syracuse,144.0,938.88,groceries,False
2025-03-01,Albany,40.0,1316.0,home goods,False
2025-05-21,Albany,142.0,955.66,groceries,False
2025-06-06,Rome,53.0,4650.75,electronics,False
2025-05-07,Albany,110.0,680.9,groceries,False
2025-02-06,Rome,115.0,725.65,groceries,False
2025-02-26,Albany,34.0,2975.0,electronics,True
2025-02-16,Utica,44.0,3624.72,electronics,False
2025-10-29,Utica,34.0,2876.06,electronics,True
2025-12-02,Utica,40.0,1401.6,home goods,False
2025-10-07,Rome,40.0,3504.4,electronics,False
2025-03-20,Rome,160.0,1076.8,groceries,False
2025-08-16,Albany,29.0,475.02,toys,False
2025-03-22,Albany,35.0,553.7,toys,False
2025-07-09,Rome,35.0,3146.5,electronics,False
2025-02-24,Albany,131.0,835.78,groceries,False
2025-09-15,Albany,21.0,307.65,toys,False
2025-02-11,Syracuse,26.0,377.52,toys,False
2025-12-08,Syracuse,21.0,290.22,toys,False
2025-04-10,Syracuse,41.0,3006.53,electronics,False
2025-03-20,Syracuse,97.0,606.25,groceries,False
2025-03-13,Albany,34.0,965.26,home goods,False
2025-07-24,Utica,41.0,3651.46,electronics,False
2025-11-01,Rome,24.0,878.16,home goods,False
2025-03-28,Utica,39.0,3381.3,electronics,False
2025-02-28,Syracuse,143.0,973.83,groceries,True
2025-03-08,Albany,59.0,4848.03,electronics,False
2025-12-10,Syracuse,35.0,537.95,toys,False
2025-02-04,Albany,20.0,308.6,toys,False
2025-08-25,Syracuse,63.0,1551.06,clothing,False
2025-10-18,Albany,50.0,4486.5,electronics,False
2025-03-28,Utica,34.0,1101.26,home goods,False
2025-12-25,Syracuse,84.0,547.68,groceries,False
2025-01-17,Utica,47.0,4156.21,electronics,False
2025-06-25,Albany,159.0,1022.37,groceries,False
2025-07-25,Syracuse,48.0,1053.6,clothing,False
2025-03-01,Rome,103.0,2235.1,clothing,False
2025-08-09,Utica,138.0,865.26,groceries,False
2025-08-18,Rome,123.0,814.26,groceries,False
2025-07-10,Syracuse,23.0,2095.53,electronics,False
2025-04-08,Syracuse,38.0,1183.32,home goods,False
2025-10-24,Rome,144.0,910.08,groceries,False
2025-10-02,Rome,29.0,787.64,home goods,False
2025-07-20,Utica,25.0,350.75,toys,False
2025-02-28,Utica,32.0,1149.76,home goods,True
2025-01-16,Syracuse,163.0,1074.17,groceries,False
2025-05-15,Syracuse,81.0,499.77,groceries,False
2025-06-12,Albany,72.0,1612.8,clothing,False
2025-11-29,Rome,26.0,363.74,toys,True
2025-06-22,Rome,43.0,3616.73,electronics,False
2025-01-26,Albany,36.0,1146.96,home goods,False
2025-04-18,Syracuse,82.0,2015.56,clothing,False
2025-08-13,Utica,28.0,430.36,toys,False
2025-04-10,Syracuse,109.0,717.22,groceries,False
2025-10-27,Syracuse,21.0,320.46,toys,False
2025-11-22,Syracuse,52.0,4445.48,electronics,False
2025-04-06,Syracuse,179.0,1102.64,groceries,False
2025-07-09,Utica,70.0,1680.0,clothing,False
2025-10-27,Albany,25.0,2176.5,electronics,False
2025-10-20,Syracuse,32.0,508.8,toys,False
2025-12-22,Utica,115.0,757.85,groceries,False
2025-06-22,Albany,43.0,3787.87,electronics,False
2025-01-04,Rome,28.0,429.24,toys,False
2025-01-29,Utica,109.0,667.08,groceries,True
2025-01-02,Utica,31.0,2526.5,electronics,False
2025-09-14,Albany,203.0,1305.29,groceries,False
2025-08-11,Syracuse,30.0,1004.4,home goods,False
2025-09-14,Albany,59.0,5137.13,electronics,False
2025-03-12,Rome,110.0,720.5,groceries,False
2025-04-17,Utica,114.0,771.78,groceries,False
2025-02-18,Albany,34.0,2603.38,electronics,False
2025-02-23,Albany,50.0,3784.0,electronics,False
2025-10-15,Utica,32.0,2676.16,electronics,False
2025-12-24,Rome,40.0,1079.2,clothing,False
2025-11-04,Rome,36.0,1094.04,home goods,False
2025-12-02,Albany,20.0,305.6,toys,False
2025-11-08,Syracuse,147.0,1004.01,groceries,False
2025-01-29,Syracuse,16.0,244.16,toys,True
2025-07-18,Utica,73.0,1582.64,clothing,False
2025-08-07,Rome,135.0,896.4,groceries,False
2025-08-21,Syracuse,27.0,905.58,home goods,False
2025-12-02,Utica,43.0,3615.01,electronics,False
2025-06-11,Syracuse,42.0,1326.78,home goods,False
2025-08-23,Albany,26.0,402.48,toys,False
2025-09-20,Syracuse,38.0,589.76,toys,False
2025-01-26,Albany,72.0,1628.64,clothing,False
2025-02-19,Rome,145.0,1012.1,groceries,False
2025-06-02,Rome,106.0,697.48,groceries,False
2025-06-05,Utica,37.0,3106.52,electronics,False
2025-12-03,Albany,24.0,704.64,home goods,False
2025-12-04,Rome,67.0,1488.74,clothing,False
2025-08-05,Albany,30.0,913.8,home goods,False
2025-02-24,Utica,14.0,208.88,toys,False
2025-06-02,Albany,34.0,1069.3,home goods,False
2025-03-23,Utica,31.0,474.3,toys,False
2025-11-14,Albany,121.0,780.45,groceries,False
2025-06-10,Albany,33.0,1004.52,home goods,False
2025-02-22,Utica,50.0,4265.0,electronics,False
2025-06-30,Utica,24.0,353.76,toys,True
2025-07-10,Syracuse,77.0,2099.79,clothing,False
2025-01-06,Rome,37.0,3181.63,electronics,False
2025-04-22,Albany,50.0,1089.0,clothing,False
2025-04-23,Rome,135.0,901.8,groceries,False
2025-03-15,Albany,144.0,987.84,groceries,False
2025-07-26,Syracuse,37.0,3589.37,electronics,False
2025-04-04,Syracuse,45.0,1098.0,clothing,False
2025-03-24,Utica,36.0,3074.04,electronics,False
2025-01-11,Utica,71.0,1679.15,clothing,False
2025-07-14,Utica,53.0,1212.11,clothing,False
2025-03-02,Rome,48.0,3898.56,electronics,False
2025-09-01,Utica,64.0,423.04,groceries,False
2025-10-16,Rome,41.0,3395.21,electronics,False
2025-03-01,Syracuse,61.0,2139.88,home goods,False
2025-02-16,Utica,123.0,787.2,groceries,False
2025-07-16,Rome,46.0,401.5,toys,False
2025-05-28,Syracuse,46.0,3769.24,electronics,False
2025-08-15,Albany,116.0,744.72,groceries,False
2025-11-18,Albany,26.0,393.12,toys,False
2025-05-17,Albany,147.0,992.25,groceries,False
2025-03-20,Albany,45.0,3851.1,electronics,False
2025-06-17,Albany,39.0,3221.79,electronics,False
2025-06-06,Albany,25.0,366.75,toys,False
2025-04-06,Utica,69.0,5600.04,electronics,False
2025-12-11,Albany,34.0,3017.16,electronics,False
2025-07-09,Utica,32.0,1128.13,home goods,False
2025-06-28,Utica,31.0,498.79,toys,True
2025-02-23,Rome,30.0,949.8,home goods,False
2025-10-16,Rome,105.0,678.3,groceries,False
2025-11-14,Rome,30.0,417.3,toys,False
2025-01-08,Syracuse,33.0,516.12,toys,False
2025-12-18,Syracuse,99.0,2387.88,clothing,False
2025-03-11,Syracuse,143.0,1128.13,groceries,False
2025-10-12,Rome,61.0,4970.28,electronics,False
2025-04-22,Albany,27.0,384.75,toys,False
2025-03-05,Albany,27.0,2562.57,electronics,False
2025-08-13,Rome,123.0,758.91,groceries,False
2025-10-15,Rome,136.0,860.88,groceries,False
2025-10-25,Albany,117.0,755.82,groceries,False
2025-11-19,Rome,83.0,1910.66,clothing,False
2025-08-23,Syracuse,165.0,1095.6,groceries,False
2025-06-17,Rome,54.0,1257.12,clothing,False
2025-11-06,Utica,37.0,3199.39,electronics,False
2025-07-11,Rome,155.0,1046.25,groceries,False
2025-11-18,Syracuse,122.0,756.4,groceries,False
2025-11-05,Rome,24.0,341.04,toys,False
2025-02-08,Albany,62.0,4832.9,electronics,False
2025-05-11,Utica,153.0,1098.54,groceries,False
2025-05-13,Utica,44.0,3679.72,electronics,False
2025-12-18,Utica,39.0,1289.34,home goods,False
2025-12-04,Rome,29.0,948.88,home goods,False
2025-12-17,Utica,85.0,2015.35,clothing,False
2025-03-18,Rome,51.0,1195.44,clothing,False
2025-04-01,Syracuse,130.0,894.4,groceries,False
2025-06-30,Utica,126.0,902.16,groceries,True
2025-06-14,Syracuse,76.0,1722.92,clothing,False
2025-10-12,Utica,80.0,1820.8,clothing,False
2025-02-09,Syracuse,51.0,1601.91,home goods,False
2025-04-28,Albany,66.0,1479.06,clothing,True
2025-05-27,Utica,23.0,347.76,toys,False
2025-05-12,Rome,32.0,459.52,toys,False
2025-05-29,Rome,121.0,814.33,groceries,True
2025-04-01,Syracuse,48.0,3943.2,electronics,False
2025-04-24,Syracuse,16.0,240.0,toys,False
2025-06-14,Utica,127.0,784.86,groceries,False
2025-10-20,Rome,21.0,325.5,toys,False
2025-12-17,Albany,23.0,333.27,toys,False
2025-06-14,Syracuse,31.0,460.66,toys,False
2025-12-12,Rome,61.0,1295.64,clothing,False
2025-08-01,Syracuse,48.0,3779.52,electronics,False
2025-07-26,Utica,55.0,4572.7,electronics,False
2025-05-18,Syracuse,97.0,2055.43,clothing,False
2025-01-31,Rome,46.0,1013.84,clothing,True
2025-08-26,Utica,23.0,723.12,home goods,False
2025-01-09,Utica,53.0,1278.89,clothing,False
2025-03-21,Utica,25.0,388.0,toys,False
2025-11-16,Albany,25.0,374.0,toys,False
2025-02-19,Utica,66.0,1760.88,clothing,False
2025-04-21,Syracuse,33.0,537.24,toys,False
2025-09-07,Syracuse,56.0,2013.76,home goods,False
2025-06-19,Syracuse,117.0,758.16,groceries,False
2025-12-18,Albany,34.0,469.2,toys,False
2025-10-29,Albany,29.0,963.96,home goods,True
2025-07-24,Syracuse,40.0,3338.8,electronics,False
2025-01-30,Utica,22.0,336.16,toys,True
2025-02-16,Syracuse,59.0,5260.44,electronics,False
2025-11-08,Utica,42.0,1387.68,home goods,False
2025-03-21,Rome,15.0,216.45,toys,False
2025-12-13,Albany,39.0,1419.21,home goods,False
2025-03-16,Albany,59.0,1870.89,home goods,False
2025-04-26,Utica,40.0,618.8,toys,False
2025-11-11,Utica,27.0,2358.18,electronics,False
2025-11-06,Albany,32.0,2597.12,electronics,False
2025-01-14,Albany,33.0,2880.9,electronics,False
2025-01-16,Rome,136.0,874.48,groceries,False
2025-05-26,Rome,23.0,792.81,home goods,False
2025-12-11,Albany,27.0,836.19,home goods,False
2025-06-11,Rome,29.0,431.23,toys,False
2025-04-04,Rome,41.0,1323.07,home goods,False
2025-03-28,Albany,24.0,736.32,home goods,False
2025-09-19,Utica,19.0,296.78,toys,False
2025-06-08,Utica,199.0,1341.26,groceries,False
2025-11-08,Syracuse,23.0,368.23,toys,False
2025-10-01,Albany,84.0,559.44,groceries,False
2025-05-14,Syracuse,25.0,382.25,toys,False
2025-10-06,Rome,35.0,865.2,clothing,False
2025-12-26,Albany,155.0,1054.0,groceries,False
2025-04-05,Syracuse,43.0,611.03,toys,False
2025-08-31,Albany,38.0,3131.58,electronics,True
2025-11-29,Utica,49.0,1162.28,clothing,True
2025-03-01,Albany,152.0,948.48,groceries,False
2025-07-05,Syracuse,45.0,1518.75,home goods,False
2025-09-26,Syracuse,40.0,3279.6,electronics,False
2025-10-07,Rome,152.0,969.76,groceries,False
2025-01-14,Utica,19.0,623.58,home goods,False
2025-10-12,Utica,53.0,4449.35,electronics,False
2025-06-28,Rome,48.0,1128.13,electronics,True
2025-05-22,Albany,26.0,2165.8,electronics,False
2025-03-04,Albany,18.0,277.2,toys,False
2025-04-09,Utica,25.0,781.25,home goods,False
2025-10-09,Syracuse,29.0,2557.22,electronics,False
2025-11-15,Utica,33.0,483.78,toys,False
2025-08-11,Rome,138.0,974.28,groceries,False
2025-08-15,Rome,49.0,3859.73,electronics,False
2025-05-05,Albany,146.0,937.32,groceries,False
2025-12-23,Utica,50.0,1004.5,clothing,False
2025-04-24,Utica,146.0,857.02,groceries,False
2025-08-03,Rome,39.0,574.47,toys,False
2025-08-02,Syracuse,186.0,1210.86,groceries,False
2025-01-14,Utica,174.0,1037.04,groceries,False
2025-04-15,Utica,99.0,651.42,groceries,False
2025-08-22,Rome,35.0,1125.6,home goods,False
2025-07-12,Rome,180.0,1015.2,groceries,False
